symbol,earnigs_date
AIRI,2017-01-08
PLXP,2017-01-08
NMTR,2017-01-08
FSI,2017-01-08
XBIO,2017-01-08
WFTIQ,2017-01-08
DKNG,2017-01-08
JD,2017-01-07
VFC,2017-01-07
ATNM,2017-01-07
HTHIY,2017-01-07
TGTX,2017-01-07
TGS,2017-01-07
PBF,2017-01-07
MAG,2017-01-07
TOELY,2017-01-07
JAPAY,2017-01-07
OCPNY,2017-01-07
SZKMY,2017-01-07
FUJHY,2017-01-07
MKTAY,2017-01-07
ASEKY,2017-01-07
AACAY,2017-01-07
CBPO,2017-01-07
PORBF,2017-01-07
LX,2017-01-07
IMVT,2017-01-07
TOPCF,2017-01-07
GVA,2017-01-07
STML,2017-01-07
CYD,2017-01-07
PBFX,2017-01-07
CTK,2017-01-07
DTIL,2017-01-07
PFHD,2017-01-07
CFRX,2017-01-07
SIC,2017-01-07
UTSI,2017-01-07
AIRI,2017-01-07
PLXP,2017-01-07
NMTR,2017-01-07
FSI,2017-01-07
XBIO,2017-01-07
WFTIQ,2017-01-07
DKNG,2017-01-07
JD,2017-01-06
VFC,2017-01-06
ATNM,2017-01-06
HTHIY,2017-01-06
TGTX,2017-01-06
TGS,2017-01-06
PBF,2017-01-06
MAG,2017-01-06
TOELY,2017-01-06
JAPAY,2017-01-06
OCPNY,2017-01-06
SZKMY,2017-01-06
FUJHY,2017-01-06
MKTAY,2017-01-06
ASEKY,2017-01-06
AACAY,2017-01-06
CBPO,2017-01-06
PORBF,2017-01-06
LX,2017-01-06
IMVT,2017-01-06
TOPCF,2017-01-06
GVA,2017-01-06
STML,2017-01-06
CYD,2017-01-06
PBFX,2017-01-06
CTK,2017-01-06
DTIL,2017-01-06
PFHD,2017-01-06
CFRX,2017-01-06
SIC,2017-01-06
UTSI,2017-01-06
AIRI,2017-01-06
PLXP,2017-01-06
NMTR,2017-01-06
FSI,2017-01-06
XBIO,2017-01-06
WFTIQ,2017-01-06
DKNG,2017-01-06
JD,2017-01-05
VFC,2017-01-05
ATNM,2017-01-05
HTHIY,2017-01-05
TGTX,2017-01-05
TGS,2017-01-05
PBF,2017-01-05
MAG,2017-01-05
TOELY,2017-01-05
JAPAY,2017-01-05
OCPNY,2017-01-05
SZKMY,2017-01-05
FUJHY,2017-01-05
MKTAY,2017-01-05
ASEKY,2017-01-05
AACAY,2017-01-05
CBPO,2017-01-05
PORBF,2017-01-05
LX,2017-01-05
IMVT,2017-01-05
TOPCF,2017-01-05
GVA,2017-01-05
STML,2017-01-05
CYD,2017-01-05
PBFX,2017-01-05
CTK,2017-01-05
DTIL,2017-01-05
PFHD,2017-01-05
CFRX,2017-01-05
SIC,2017-01-05
UTSI,2017-01-05
AIRI,2017-01-05
PLXP,2017-01-05
NMTR,2017-01-05
FSI,2017-01-05
XBIO,2017-01-05
WFTIQ,2017-01-05
DKNG,2017-01-05
JD,2017-01-04
VFC,2017-01-04
ATNM,2017-01-04
HTHIY,2017-01-04
TGTX,2017-01-04
TGS,2017-01-04
PBF,2017-01-04
MAG,2017-01-04
TOELY,2017-01-04
JAPAY,2017-01-04
OCPNY,2017-01-04
SZKMY,2017-01-04
FUJHY,2017-01-04
MKTAY,2017-01-04
ASEKY,2017-01-04
AACAY,2017-01-04
CBPO,2017-01-04
PORBF,2017-01-04
LX,2017-01-04
IMVT,2017-01-04
TOPCF,2017-01-04
GVA,2017-01-04
STML,2017-01-04
CYD,2017-01-04
PBFX,2017-01-04
CTK,2017-01-04
DTIL,2017-01-04
PFHD,2017-01-04
CFRX,2017-01-04
SIC,2017-01-04
UTSI,2017-01-04
AIRI,2017-01-04
PLXP,2017-01-04
NMTR,2017-01-04
FSI,2017-01-04
XBIO,2017-01-04
WFTIQ,2017-01-04
DKNG,2017-01-04
JD,2017-01-03
VFC,2017-01-03
ATNM,2017-01-03
HTHIY,2017-01-03
TGTX,2017-01-03
TGS,2017-01-03
PBF,2017-01-03
MAG,2017-01-03
TOELY,2017-01-03
JAPAY,2017-01-03
OCPNY,2017-01-03
SZKMY,2017-01-03
FUJHY,2017-01-03
MKTAY,2017-01-03
ASEKY,2017-01-03
AACAY,2017-01-03
CBPO,2017-01-03
PORBF,2017-01-03
LX,2017-01-03
IMVT,2017-01-03
TOPCF,2017-01-03
GVA,2017-01-03
STML,2017-01-03
CYD,2017-01-03
PBFX,2017-01-03
CTK,2017-01-03
DTIL,2017-01-03
PFHD,2017-01-03
CFRX,2017-01-03
SIC,2017-01-03
UTSI,2017-01-03
AIRI,2017-01-03
PLXP,2017-01-03
NMTR,2017-01-03
FSI,2017-01-03
XBIO,2017-01-03
WFTIQ,2017-01-03
DKNG,2017-01-03
JD,2017-01-02
VFC,2017-01-02
ATNM,2017-01-02
HTHIY,2017-01-02
TGTX,2017-01-02
TGS,2017-01-02
PBF,2017-01-02
MAG,2017-01-02
TOELY,2017-01-02
JAPAY,2017-01-02
OCPNY,2017-01-02
SZKMY,2017-01-02
FUJHY,2017-01-02
MKTAY,2017-01-02
ASEKY,2017-01-02
AACAY,2017-01-02
CBPO,2017-01-02
PORBF,2017-01-02
LX,2017-01-02
IMVT,2017-01-02
TOPCF,2017-01-02
GVA,2017-01-02
STML,2017-01-02
CYD,2017-01-02
PBFX,2017-01-02
CTK,2017-01-02
DTIL,2017-01-02
PFHD,2017-01-02
CFRX,2017-01-02
SIC,2017-01-02
UTSI,2017-01-02
AIRI,2017-01-02
PLXP,2017-01-02
NMTR,2017-01-02
FSI,2017-01-02
XBIO,2017-01-02
WFTIQ,2017-01-02
DKNG,2017-01-02
JD,2017-01-01
VFC,2017-01-01
ATNM,2017-01-01
HTHIY,2017-01-01
TGTX,2017-01-01
TGS,2017-01-01
PBF,2017-01-01
MAG,2017-01-01
TOELY,2017-01-01
JAPAY,2017-01-01
OCPNY,2017-01-01
SZKMY,2017-01-01
FUJHY,2017-01-01
MKTAY,2017-01-01
ASEKY,2017-01-01
AACAY,2017-01-01
CBPO,2017-01-01
PORBF,2017-01-01
LX,2017-01-01
IMVT,2017-01-01
TOPCF,2017-01-01
GVA,2017-01-01
STML,2017-01-01
CYD,2017-01-01
PBFX,2017-01-01
CTK,2017-01-01
DTIL,2017-01-01
PFHD,2017-01-01
CFRX,2017-01-01
SIC,2017-01-01
UTSI,2017-01-01
AIRI,2017-01-01
PLXP,2017-01-01
NMTR,2017-01-01
FSI,2017-01-01
XBIO,2017-01-01
WFTIQ,2017-01-01
DKNG,2017-01-01
JD,2016-12-31
VFC,2016-12-31
ATNM,2016-12-31
HTHIY,2016-12-31
TGTX,2016-12-31
TGS,2016-12-31
PBF,2016-12-31
MAG,2016-12-31
TOELY,2016-12-31
JAPAY,2016-12-31
OCPNY,2016-12-31
SZKMY,2016-12-31
FUJHY,2016-12-31
MKTAY,2016-12-31
ASEKY,2016-12-31
AACAY,2016-12-31
CBPO,2016-12-31
PORBF,2016-12-31
LX,2016-12-31
IMVT,2016-12-31
TOPCF,2016-12-31
GVA,2016-12-31
STML,2016-12-31
CYD,2016-12-31
PBFX,2016-12-31
CTK,2016-12-31
DTIL,2016-12-31
PFHD,2016-12-31
CFRX,2016-12-31
SIC,2016-12-31
UTSI,2016-12-31
AIRI,2016-12-31
PLXP,2016-12-31
NMTR,2016-12-31
FSI,2016-12-31
XBIO,2016-12-31
WFTIQ,2016-12-31
DKNG,2016-12-31
JD,2016-12-30
VFC,2016-12-30
ATNM,2016-12-30
HTHIY,2016-12-30
TGTX,2016-12-30
TGS,2016-12-30
PBF,2016-12-30
MAG,2016-12-30
TOELY,2016-12-30
JAPAY,2016-12-30
OCPNY,2016-12-30
SZKMY,2016-12-30
FUJHY,2016-12-30
MKTAY,2016-12-30
ASEKY,2016-12-30
AACAY,2016-12-30
CBPO,2016-12-30
PORBF,2016-12-30
LX,2016-12-30
IMVT,2016-12-30
TOPCF,2016-12-30
GVA,2016-12-30
STML,2016-12-30
CYD,2016-12-30
PBFX,2016-12-30
CTK,2016-12-30
DTIL,2016-12-30
PFHD,2016-12-30
CFRX,2016-12-30
SIC,2016-12-30
UTSI,2016-12-30
AIRI,2016-12-30
PLXP,2016-12-30
NMTR,2016-12-30
FSI,2016-12-30
XBIO,2016-12-30
WFTIQ,2016-12-30
DKNG,2016-12-30
JD,2016-12-29
VFC,2016-12-29
ATNM,2016-12-29
HTHIY,2016-12-29
TGTX,2016-12-29
TGS,2016-12-29
PBF,2016-12-29
MAG,2016-12-29
TOELY,2016-12-29
JAPAY,2016-12-29
OCPNY,2016-12-29
SZKMY,2016-12-29
FUJHY,2016-12-29
MKTAY,2016-12-29
ASEKY,2016-12-29
AACAY,2016-12-29
CBPO,2016-12-29
PORBF,2016-12-29
LX,2016-12-29
IMVT,2016-12-29
TOPCF,2016-12-29
GVA,2016-12-29
STML,2016-12-29
CYD,2016-12-29
PBFX,2016-12-29
CTK,2016-12-29
DTIL,2016-12-29
PFHD,2016-12-29
CFRX,2016-12-29
SIC,2016-12-29
UTSI,2016-12-29
AIRI,2016-12-29
PLXP,2016-12-29
NMTR,2016-12-29
FSI,2016-12-29
XBIO,2016-12-29
WFTIQ,2016-12-29
DKNG,2016-12-29
JD,2016-12-28
VFC,2016-12-28
ATNM,2016-12-28
HTHIY,2016-12-28
TGTX,2016-12-28
TGS,2016-12-28
PBF,2016-12-28
MAG,2016-12-28
TOELY,2016-12-28
JAPAY,2016-12-28
OCPNY,2016-12-28
SZKMY,2016-12-28
FUJHY,2016-12-28
MKTAY,2016-12-28
ASEKY,2016-12-28
AACAY,2016-12-28
CBPO,2016-12-28
PORBF,2016-12-28
LX,2016-12-28
IMVT,2016-12-28
TOPCF,2016-12-28
GVA,2016-12-28
STML,2016-12-28
CYD,2016-12-28
PBFX,2016-12-28
CTK,2016-12-28
DTIL,2016-12-28
PFHD,2016-12-28
CFRX,2016-12-28
SIC,2016-12-28
UTSI,2016-12-28
AIRI,2016-12-28
PLXP,2016-12-28
NMTR,2016-12-28
FSI,2016-12-28
XBIO,2016-12-28
WFTIQ,2016-12-28
DKNG,2016-12-28
JD,2016-12-27
VFC,2016-12-27
ATNM,2016-12-27
HTHIY,2016-12-27
TGTX,2016-12-27
TGS,2016-12-27
PBF,2016-12-27
MAG,2016-12-27
TOELY,2016-12-27
JAPAY,2016-12-27
OCPNY,2016-12-27
SZKMY,2016-12-27
FUJHY,2016-12-27
MKTAY,2016-12-27
ASEKY,2016-12-27
AACAY,2016-12-27
CBPO,2016-12-27
PORBF,2016-12-27
LX,2016-12-27
IMVT,2016-12-27
TOPCF,2016-12-27
GVA,2016-12-27
STML,2016-12-27
CYD,2016-12-27
PBFX,2016-12-27
CTK,2016-12-27
DTIL,2016-12-27
PFHD,2016-12-27
CFRX,2016-12-27
SIC,2016-12-27
UTSI,2016-12-27
AIRI,2016-12-27
PLXP,2016-12-27
NMTR,2016-12-27
FSI,2016-12-27
XBIO,2016-12-27
WFTIQ,2016-12-27
DKNG,2016-12-27
JD,2016-12-26
VFC,2016-12-26
ATNM,2016-12-26
HTHIY,2016-12-26
TGTX,2016-12-26
TGS,2016-12-26
PBF,2016-12-26
MAG,2016-12-26
TOELY,2016-12-26
JAPAY,2016-12-26
OCPNY,2016-12-26
SZKMY,2016-12-26
FUJHY,2016-12-26
MKTAY,2016-12-26
ASEKY,2016-12-26
AACAY,2016-12-26
CBPO,2016-12-26
PORBF,2016-12-26
LX,2016-12-26
IMVT,2016-12-26
TOPCF,2016-12-26
GVA,2016-12-26
STML,2016-12-26
CYD,2016-12-26
PBFX,2016-12-26
CTK,2016-12-26
DTIL,2016-12-26
PFHD,2016-12-26
CFRX,2016-12-26
SIC,2016-12-26
UTSI,2016-12-26
AIRI,2016-12-26
PLXP,2016-12-26
NMTR,2016-12-26
FSI,2016-12-26
XBIO,2016-12-26
WFTIQ,2016-12-26
DKNG,2016-12-26
JD,2016-12-25
VFC,2016-12-25
ATNM,2016-12-25
HTHIY,2016-12-25
TGTX,2016-12-25
TGS,2016-12-25
PBF,2016-12-25
MAG,2016-12-25
TOELY,2016-12-25
JAPAY,2016-12-25
OCPNY,2016-12-25
SZKMY,2016-12-25
FUJHY,2016-12-25
MKTAY,2016-12-25
ASEKY,2016-12-25
AACAY,2016-12-25
CBPO,2016-12-25
PORBF,2016-12-25
LX,2016-12-25
IMVT,2016-12-25
TOPCF,2016-12-25
GVA,2016-12-25
STML,2016-12-25
CYD,2016-12-25
PBFX,2016-12-25
CTK,2016-12-25
DTIL,2016-12-25
PFHD,2016-12-25
CFRX,2016-12-25
SIC,2016-12-25
UTSI,2016-12-25
AIRI,2016-12-25
PLXP,2016-12-25
NMTR,2016-12-25
FSI,2016-12-25
XBIO,2016-12-25
WFTIQ,2016-12-25
DKNG,2016-12-25
JD,2016-12-24
VFC,2016-12-24
ATNM,2016-12-24
HTHIY,2016-12-24
TGTX,2016-12-24
TGS,2016-12-24
PBF,2016-12-24
MAG,2016-12-24
TOELY,2016-12-24
JAPAY,2016-12-24
OCPNY,2016-12-24
SZKMY,2016-12-24
FUJHY,2016-12-24
MKTAY,2016-12-24
ASEKY,2016-12-24
AACAY,2016-12-24
CBPO,2016-12-24
PORBF,2016-12-24
LX,2016-12-24
IMVT,2016-12-24
TOPCF,2016-12-24
GVA,2016-12-24
STML,2016-12-24
CYD,2016-12-24
PBFX,2016-12-24
CTK,2016-12-24
DTIL,2016-12-24
PFHD,2016-12-24
CFRX,2016-12-24
SIC,2016-12-24
UTSI,2016-12-24
AIRI,2016-12-24
PLXP,2016-12-24
NMTR,2016-12-24
FSI,2016-12-24
XBIO,2016-12-24
WFTIQ,2016-12-24
DKNG,2016-12-24
JD,2016-12-23
VFC,2016-12-23
ATNM,2016-12-23
HTHIY,2016-12-23
TGTX,2016-12-23
TGS,2016-12-23
PBF,2016-12-23
MAG,2016-12-23
TOELY,2016-12-23
JAPAY,2016-12-23
OCPNY,2016-12-23
SZKMY,2016-12-23
FUJHY,2016-12-23
MKTAY,2016-12-23
ASEKY,2016-12-23
AACAY,2016-12-23
CBPO,2016-12-23
PORBF,2016-12-23
LX,2016-12-23
IMVT,2016-12-23
TOPCF,2016-12-23
GVA,2016-12-23
STML,2016-12-23
CYD,2016-12-23
PBFX,2016-12-23
CTK,2016-12-23
DTIL,2016-12-23
PFHD,2016-12-23
CFRX,2016-12-23
SIC,2016-12-23
UTSI,2016-12-23
AIRI,2016-12-23
PLXP,2016-12-23
NMTR,2016-12-23
FSI,2016-12-23
XBIO,2016-12-23
WFTIQ,2016-12-23
DKNG,2016-12-23
JD,2016-12-22
VFC,2016-12-22
ATNM,2016-12-22
HTHIY,2016-12-22
TGTX,2016-12-22
TGS,2016-12-22
PBF,2016-12-22
MAG,2016-12-22
TOELY,2016-12-22
JAPAY,2016-12-22
OCPNY,2016-12-22
SZKMY,2016-12-22
FUJHY,2016-12-22
MKTAY,2016-12-22
ASEKY,2016-12-22
AACAY,2016-12-22
CBPO,2016-12-22
PORBF,2016-12-22
LX,2016-12-22
IMVT,2016-12-22
TOPCF,2016-12-22
GVA,2016-12-22
STML,2016-12-22
CYD,2016-12-22
PBFX,2016-12-22
CTK,2016-12-22
DTIL,2016-12-22
PFHD,2016-12-22
CFRX,2016-12-22
SIC,2016-12-22
UTSI,2016-12-22
AIRI,2016-12-22
PLXP,2016-12-22
NMTR,2016-12-22
FSI,2016-12-22
XBIO,2016-12-22
WFTIQ,2016-12-22
DKNG,2016-12-22
JD,2016-12-21
VFC,2016-12-21
ATNM,2016-12-21
HTHIY,2016-12-21
TGTX,2016-12-21
TGS,2016-12-21
PBF,2016-12-21
MAG,2016-12-21
TOELY,2016-12-21
JAPAY,2016-12-21
OCPNY,2016-12-21
SZKMY,2016-12-21
FUJHY,2016-12-21
MKTAY,2016-12-21
ASEKY,2016-12-21
AACAY,2016-12-21
CBPO,2016-12-21
PORBF,2016-12-21
LX,2016-12-21
IMVT,2016-12-21
TOPCF,2016-12-21
GVA,2016-12-21
STML,2016-12-21
CYD,2016-12-21
PBFX,2016-12-21
CTK,2016-12-21
DTIL,2016-12-21
PFHD,2016-12-21
CFRX,2016-12-21
SIC,2016-12-21
UTSI,2016-12-21
AIRI,2016-12-21
PLXP,2016-12-21
NMTR,2016-12-21
FSI,2016-12-21
XBIO,2016-12-21
WFTIQ,2016-12-21
DKNG,2016-12-21
JD,2016-12-20
VFC,2016-12-20
ATNM,2016-12-20
HTHIY,2016-12-20
TGTX,2016-12-20
TGS,2016-12-20
PBF,2016-12-20
MAG,2016-12-20
TOELY,2016-12-20
JAPAY,2016-12-20
OCPNY,2016-12-20
SZKMY,2016-12-20
FUJHY,2016-12-20
MKTAY,2016-12-20
ASEKY,2016-12-20
AACAY,2016-12-20
CBPO,2016-12-20
PORBF,2016-12-20
LX,2016-12-20
IMVT,2016-12-20
TOPCF,2016-12-20
GVA,2016-12-20
STML,2016-12-20
CYD,2016-12-20
PBFX,2016-12-20
CTK,2016-12-20
DTIL,2016-12-20
PFHD,2016-12-20
CFRX,2016-12-20
SIC,2016-12-20
UTSI,2016-12-20
AIRI,2016-12-20
PLXP,2016-12-20
NMTR,2016-12-20
FSI,2016-12-20
XBIO,2016-12-20
WFTIQ,2016-12-20
DKNG,2016-12-20
JD,2016-12-19
VFC,2016-12-19
ATNM,2016-12-19
HTHIY,2016-12-19
TGTX,2016-12-19
TGS,2016-12-19
PBF,2016-12-19
MAG,2016-12-19
TOELY,2016-12-19
JAPAY,2016-12-19
OCPNY,2016-12-19
SZKMY,2016-12-19
FUJHY,2016-12-19
MKTAY,2016-12-19
ASEKY,2016-12-19
AACAY,2016-12-19
CBPO,2016-12-19
PORBF,2016-12-19
LX,2016-12-19
IMVT,2016-12-19
TOPCF,2016-12-19
GVA,2016-12-19
STML,2016-12-19
CYD,2016-12-19
PBFX,2016-12-19
CTK,2016-12-19
DTIL,2016-12-19
PFHD,2016-12-19
CFRX,2016-12-19
SIC,2016-12-19
UTSI,2016-12-19
AIRI,2016-12-19
PLXP,2016-12-19
NMTR,2016-12-19
FSI,2016-12-19
XBIO,2016-12-19
WFTIQ,2016-12-19
DKNG,2016-12-19
JD,2016-12-18
VFC,2016-12-18
ATNM,2016-12-18
HTHIY,2016-12-18
TGTX,2016-12-18
TGS,2016-12-18
PBF,2016-12-18
MAG,2016-12-18
TOELY,2016-12-18
JAPAY,2016-12-18
OCPNY,2016-12-18
SZKMY,2016-12-18
FUJHY,2016-12-18
MKTAY,2016-12-18
ASEKY,2016-12-18
AACAY,2016-12-18
CBPO,2016-12-18
PORBF,2016-12-18
LX,2016-12-18
IMVT,2016-12-18
TOPCF,2016-12-18
GVA,2016-12-18
STML,2016-12-18
CYD,2016-12-18
PBFX,2016-12-18
CTK,2016-12-18
DTIL,2016-12-18
PFHD,2016-12-18
CFRX,2016-12-18
SIC,2016-12-18
UTSI,2016-12-18
AIRI,2016-12-18
PLXP,2016-12-18
NMTR,2016-12-18
FSI,2016-12-18
XBIO,2016-12-18
WFTIQ,2016-12-18
DKNG,2016-12-18
JD,2016-12-17
VFC,2016-12-17
ATNM,2016-12-17
HTHIY,2016-12-17
TGTX,2016-12-17
TGS,2016-12-17
PBF,2016-12-17
MAG,2016-12-17
TOELY,2016-12-17
JAPAY,2016-12-17
OCPNY,2016-12-17
SZKMY,2016-12-17
FUJHY,2016-12-17
MKTAY,2016-12-17
ASEKY,2016-12-17
AACAY,2016-12-17
CBPO,2016-12-17
PORBF,2016-12-17
LX,2016-12-17
IMVT,2016-12-17
TOPCF,2016-12-17
GVA,2016-12-17
STML,2016-12-17
CYD,2016-12-17
PBFX,2016-12-17
CTK,2016-12-17
DTIL,2016-12-17
PFHD,2016-12-17
CFRX,2016-12-17
SIC,2016-12-17
UTSI,2016-12-17
AIRI,2016-12-17
PLXP,2016-12-17
NMTR,2016-12-17
FSI,2016-12-17
XBIO,2016-12-17
WFTIQ,2016-12-17
DKNG,2016-12-17
JD,2016-12-16
VFC,2016-12-16
ATNM,2016-12-16
HTHIY,2016-12-16
TGTX,2016-12-16
TGS,2016-12-16
PBF,2016-12-16
MAG,2016-12-16
TOELY,2016-12-16
JAPAY,2016-12-16
OCPNY,2016-12-16
SZKMY,2016-12-16
FUJHY,2016-12-16
MKTAY,2016-12-16
ASEKY,2016-12-16
AACAY,2016-12-16
CBPO,2016-12-16
PORBF,2016-12-16
LX,2016-12-16
IMVT,2016-12-16
TOPCF,2016-12-16
GVA,2016-12-16
STML,2016-12-16
CYD,2016-12-16
PBFX,2016-12-16
CTK,2016-12-16
DTIL,2016-12-16
PFHD,2016-12-16
CFRX,2016-12-16
SIC,2016-12-16
UTSI,2016-12-16
AIRI,2016-12-16
PLXP,2016-12-16
NMTR,2016-12-16
FSI,2016-12-16
XBIO,2016-12-16
WFTIQ,2016-12-16
DKNG,2016-12-16
JD,2016-12-15
VFC,2016-12-15
ATNM,2016-12-15
HTHIY,2016-12-15
TGTX,2016-12-15
TGS,2016-12-15
PBF,2016-12-15
MAG,2016-12-15
TOELY,2016-12-15
JAPAY,2016-12-15
OCPNY,2016-12-15
SZKMY,2016-12-15
FUJHY,2016-12-15
MKTAY,2016-12-15
ASEKY,2016-12-15
AACAY,2016-12-15
CBPO,2016-12-15
PORBF,2016-12-15
LX,2016-12-15
IMVT,2016-12-15
TOPCF,2016-12-15
GVA,2016-12-15
STML,2016-12-15
CYD,2016-12-15
PBFX,2016-12-15
CTK,2016-12-15
DTIL,2016-12-15
PFHD,2016-12-15
CFRX,2016-12-15
SIC,2016-12-15
UTSI,2016-12-15
AIRI,2016-12-15
PLXP,2016-12-15
NMTR,2016-12-15
FSI,2016-12-15
XBIO,2016-12-15
WFTIQ,2016-12-15
DKNG,2016-12-15
JD,2016-12-14
VFC,2016-12-14
ATNM,2016-12-14
HTHIY,2016-12-14
TGTX,2016-12-14
TGS,2016-12-14
PBF,2016-12-14
MAG,2016-12-14
TOELY,2016-12-14
JAPAY,2016-12-14
OCPNY,2016-12-14
SZKMY,2016-12-14
FUJHY,2016-12-14
MKTAY,2016-12-14
ASEKY,2016-12-14
AACAY,2016-12-14
CBPO,2016-12-14
PORBF,2016-12-14
LX,2016-12-14
IMVT,2016-12-14
TOPCF,2016-12-14
GVA,2016-12-14
STML,2016-12-14
CYD,2016-12-14
PBFX,2016-12-14
CTK,2016-12-14
DTIL,2016-12-14
PFHD,2016-12-14
CFRX,2016-12-14
SIC,2016-12-14
UTSI,2016-12-14
AIRI,2016-12-14
PLXP,2016-12-14
NMTR,2016-12-14
FSI,2016-12-14
XBIO,2016-12-14
WFTIQ,2016-12-14
DKNG,2016-12-14
JD,2016-12-13
VFC,2016-12-13
ATNM,2016-12-13
HTHIY,2016-12-13
TGTX,2016-12-13
TGS,2016-12-13
PBF,2016-12-13
MAG,2016-12-13
TOELY,2016-12-13
JAPAY,2016-12-13
OCPNY,2016-12-13
SZKMY,2016-12-13
FUJHY,2016-12-13
MKTAY,2016-12-13
ASEKY,2016-12-13
AACAY,2016-12-13
CBPO,2016-12-13
PORBF,2016-12-13
LX,2016-12-13
IMVT,2016-12-13
TOPCF,2016-12-13
GVA,2016-12-13
STML,2016-12-13
CYD,2016-12-13
PBFX,2016-12-13
CTK,2016-12-13
DTIL,2016-12-13
PFHD,2016-12-13
CFRX,2016-12-13
SIC,2016-12-13
UTSI,2016-12-13
AIRI,2016-12-13
PLXP,2016-12-13
NMTR,2016-12-13
FSI,2016-12-13
XBIO,2016-12-13
WFTIQ,2016-12-13
DKNG,2016-12-13
JD,2016-12-12
VFC,2016-12-12
ATNM,2016-12-12
HTHIY,2016-12-12
TGTX,2016-12-12
TGS,2016-12-12
PBF,2016-12-12
MAG,2016-12-12
TOELY,2016-12-12
JAPAY,2016-12-12
OCPNY,2016-12-12
SZKMY,2016-12-12
FUJHY,2016-12-12
MKTAY,2016-12-12
ASEKY,2016-12-12
AACAY,2016-12-12
CBPO,2016-12-12
PORBF,2016-12-12
LX,2016-12-12
IMVT,2016-12-12
TOPCF,2016-12-12
GVA,2016-12-12
STML,2016-12-12
CYD,2016-12-12
PBFX,2016-12-12
CTK,2016-12-12
DTIL,2016-12-12
PFHD,2016-12-12
CFRX,2016-12-12
SIC,2016-12-12
UTSI,2016-12-12
AIRI,2016-12-12
PLXP,2016-12-12
NMTR,2016-12-12
FSI,2016-12-12
XBIO,2016-12-12
WFTIQ,2016-12-12
DKNG,2016-12-12
JD,2016-12-11
VFC,2016-12-11
ATNM,2016-12-11
HTHIY,2016-12-11
TGTX,2016-12-11
TGS,2016-12-11
PBF,2016-12-11
MAG,2016-12-11
TOELY,2016-12-11
JAPAY,2016-12-11
OCPNY,2016-12-11
SZKMY,2016-12-11
FUJHY,2016-12-11
MKTAY,2016-12-11
ASEKY,2016-12-11
AACAY,2016-12-11
CBPO,2016-12-11
PORBF,2016-12-11
LX,2016-12-11
IMVT,2016-12-11
TOPCF,2016-12-11
GVA,2016-12-11
STML,2016-12-11
CYD,2016-12-11
PBFX,2016-12-11
CTK,2016-12-11
DTIL,2016-12-11
PFHD,2016-12-11
CFRX,2016-12-11
SIC,2016-12-11
UTSI,2016-12-11
AIRI,2016-12-11
PLXP,2016-12-11
NMTR,2016-12-11
FSI,2016-12-11
XBIO,2016-12-11
WFTIQ,2016-12-11
DKNG,2016-12-11
JD,2016-12-10
VFC,2016-12-10
ATNM,2016-12-10
HTHIY,2016-12-10
TGTX,2016-12-10
TGS,2016-12-10
PBF,2016-12-10
MAG,2016-12-10
TOELY,2016-12-10
JAPAY,2016-12-10
OCPNY,2016-12-10
SZKMY,2016-12-10
FUJHY,2016-12-10
MKTAY,2016-12-10
ASEKY,2016-12-10
AACAY,2016-12-10
CBPO,2016-12-10
PORBF,2016-12-10
LX,2016-12-10
IMVT,2016-12-10
TOPCF,2016-12-10
GVA,2016-12-10
STML,2016-12-10
CYD,2016-12-10
PBFX,2016-12-10
CTK,2016-12-10
DTIL,2016-12-10
PFHD,2016-12-10
CFRX,2016-12-10
SIC,2016-12-10
UTSI,2016-12-10
AIRI,2016-12-10
PLXP,2016-12-10
NMTR,2016-12-10
FSI,2016-12-10
XBIO,2016-12-10
WFTIQ,2016-12-10
DKNG,2016-12-10
JD,2016-12-09
VFC,2016-12-09
ATNM,2016-12-09
HTHIY,2016-12-09
TGTX,2016-12-09
TGS,2016-12-09
PBF,2016-12-09
MAG,2016-12-09
TOELY,2016-12-09
JAPAY,2016-12-09
OCPNY,2016-12-09
SZKMY,2016-12-09
FUJHY,2016-12-09
MKTAY,2016-12-09
ASEKY,2016-12-09
AACAY,2016-12-09
CBPO,2016-12-09
PORBF,2016-12-09
LX,2016-12-09
IMVT,2016-12-09
TOPCF,2016-12-09
GVA,2016-12-09
STML,2016-12-09
CYD,2016-12-09
PBFX,2016-12-09
CTK,2016-12-09
DTIL,2016-12-09
PFHD,2016-12-09
CFRX,2016-12-09
SIC,2016-12-09
UTSI,2016-12-09
AIRI,2016-12-09
PLXP,2016-12-09
NMTR,2016-12-09
FSI,2016-12-09
XBIO,2016-12-09
WFTIQ,2016-12-09
DKNG,2016-12-09
JD,2016-12-08
VFC,2016-12-08
ATNM,2016-12-08
HTHIY,2016-12-08
TGTX,2016-12-08
TGS,2016-12-08
PBF,2016-12-08
MAG,2016-12-08
TOELY,2016-12-08
JAPAY,2016-12-08
OCPNY,2016-12-08
SZKMY,2016-12-08
FUJHY,2016-12-08
MKTAY,2016-12-08
ASEKY,2016-12-08
AACAY,2016-12-08
CBPO,2016-12-08
PORBF,2016-12-08
LX,2016-12-08
IMVT,2016-12-08
TOPCF,2016-12-08
GVA,2016-12-08
STML,2016-12-08
CYD,2016-12-08
PBFX,2016-12-08
CTK,2016-12-08
DTIL,2016-12-08
PFHD,2016-12-08
CFRX,2016-12-08
SIC,2016-12-08
UTSI,2016-12-08
